ID;LON;LAT;ag
43948;10,7851;46,6673;0,0593
43949;10,8143;46,6679;0,0561
43950;10,8434;46,6685;0,0534
43951;10,8727;46,6691;0,0511
43952;10,9018;46,6698;0,0494
43953;10,931;46,6704;0,048
43954;10,9603;46,671;0,0468
43955;10,9894;46,6716;0,0459
43956;11,0186;46,6722;0,0451
43957;11,0478;46,6727;0,0445
43958;11,077;46,6733;0,0441
43959;11,1062;46,6739;0,0439
43960;11,1354;46,6745;0,0437
43961;11,1646;46,675;0,0437
43962;11,1938;46,6756;0,0437
43963;11,223;46,6761;0,0439
43964;11,2522;46,6766;0,0441
43965;11,2814;46,6772;0,0444
43966;11,3106;46,6777;0,0448
43967;11,3398;46,6782;0,0453
43968;11,369;46,6787;0,0458
43969;11,3982;46,6792;0,0463
43970;11,4274;46,6797;0,0469
43971;11,4566;46,6802;0,0475
43972;11,4858;46,6807;0,0481
43973;11,515;46,6811;0,0488
43974;11,5442;46,6816;0,0494
43975;11,5734;46,6821;0,0501
43976;11,6026;46,6825;0,0507
43977;11,6319;46,6829;0,0514
43978;11,661;46,6834;0,0521
43979;11,6903;46,6838;0,0528
43980;11,7194;46,6842;0,0534
43981;11,7487;46,6847;0,0541
43982;11,7778;46,6851;0,0548
43983;11,8071;46,6855;0,0554
43984;11,8363;46,6859;0,056
43985;11,8655;46,6863;0,0566
43986;11,8947;46,6866;0,0573
43987;11,9239;46,687;0,0579
43988;11,9531;46,6874;0,0585
43989;11,9823;46,6878;0,0592
43990;12,0116;46,6881;0,0598
43991;12,0408;46,6884;0,0606
43992;12,07;46,6888;0,0614
43993;12,0992;46,6891;0,0622
43994;12,1284;46,6894;0,0631
43995;12,1576;46,6898;0,0639
43996;12,1868;46,6901;0,0648
43997;12,216;46,6904;0,0657
43998;12,2453;46,6907;0,0666
43999;12,2745;46,691;0,0675
44000;12,3037;46,6913;0,0685
44001;12,3329;46,6915;0,0694
44002;12,3621;46,6918;0,0704
44003;12,3913;46,6921;0,0714
44004;12,4205;46,6923;0,0728
44489;10,4067;46,6383;0,1213
44491;10,465;46,6397;0,1185
44492;10,4942;46,6404;0,1162
44493;10,5235;46,6411;0,1131
44494;10,5526;46,6418;0,1088
44495;10,5818;46,6425;0,1032
44496;10,6109;46,6432;0,0966
44497;10,6401;46,6439;0,0894
44498;10,6693;46,6446;0,0815
44499;10,6984;46,6452;0,0747
44500;10,7276;46,6459;0,0686
44501;10,7569;46,6465;0,0632
44502;10,786;46,6472;0,0588
44503;10,8152;46,6478;0,0558
44504;10,8444;46,6484;0,0532
44505;10,8735;46,6491;0,051
44506;10,9027;46,6497;0,0494
44507;10,9319;46,6503;0,048
44508;10,9611;46,6509;0,0469
44509;10,9903;46,6515;0,046
44510;11,0195;46,6521;0,0453
44511;11,0486;46,6527;0,0448
44512;11,0779;46,6532;0,0444
44513;11,107;46,6538;0,0442
44514;11,1362;46,6544;0,0441
44515;11,1654;46,6549;0,0441
44516;11,1945;46,6555;0,0442
44517;11,2238;46,656;0,0444
44518;11,253;46,6565;0,0446
44519;11,2822;46,6571;0,045
44520;11,3114;46,6576;0,0454
44521;11,3405;46,6581;0,0459
44522;11,3697;46,6586;0,0465
44523;11,3989;46,6591;0,047
44524;11,4281;46,6596;0,0476
44525;11,4573;46,6601;0,0483
44526;11,4865;46,6606;0,0489
44527;11,5157;46,661;0,0495
44528;11,5448;46,6615;0,0502
44529;11,574;46,662;0,0509
44530;11,6033;46,6624;0,0516
44531;11,6325;46,6629;0,0523
44532;11,6617;46,6633;0,053
44533;11,6909;46,6637;0,0537
44534;11,72;46,6642;0,0544
44535;11,7492;46,6646;0,0551
44536;11,7784;46,665;0,0557
44537;11,8076;46,6654;0,0563
44538;11,8368;46,6658;0,057
44539;11,866;46,6662;0,0576
44540;11,8952;46,6665;0,0583
44541;11,9245;46,6669;0,0589
44542;11,9536;46,6673;0,0596
44543;11,9828;46,6676;0,0603
44544;12,0121;46,668;0,0612
44545;12,0412;46,6684;0,062
44546;12,0704;46,6687;0,0629
44547;12,0997;46,669;0,0638
44548;12,1288;46,6694;0,0647
44549;12,1581;46,6697;0,0656
44550;12,1873;46,67;0,0665
44551;12,2164;46,6703;0,0675
44552;12,2457;46,6706;0,0684
44553;12,2749;46,6709;0,0694
44554;12,3041;46,6712;0,0704
44555;12,3333;46,6715;0,0714
44556;12,3625;46,6717;0,0729
44557;12,3917;46,672;0,075
44558;12,4209;46,6722;0,0761
44559;12,4501;46,6725;0,0772
44560;12,4793;46,6727;0,0784
44561;12,5085;46,673;0,0795
45034;10,1454;46,6113;0,1243
45035;10,1746;46,6121;0,1242
45036;10,2037;46,6129;0,1241
45037;10,2328;46,6137;0,1239
45046;10,4953;46,6203;0,1146
45047;10,5245;46,621;0,111
45048;10,5537;46,6217;0,1063
45049;10,5828;46,6224;0,1004
45050;10,6119;46,6231;0,0939
45051;10,6411;46,6238;0,0867
45052;10,6703;46,6245;0,0792
45053;10,6994;46,6251;0,073
45054;10,7286;46,6258;0,0672
45055;10,7578;46,6264;0,0621
45056;10,787;46,6271;0,0582
45057;10,8161;46,6277;0,0553
45058;10,8453;46,6283;0,0528
45059;10,8745;46,629;0,0508
45060;10,9037;46,6296;0,0493
45061;10,9328;46,6302;0,048
45062;10,962;46,6308;0,047
45063;10,9912;46,6314;0,0462
45064;11,0204;46,632;0,0455
45065;11,0495;46,6326;0,045
45066;11,0787;46,6331;0,0447
45067;11,1079;46,6337;0,0445
45068;11,137;46,6343;0,0445
45069;11,1662;46,6348;0,0445
45070;11,1954;46,6354;0,0447
45071;11,2246;46,6359;0,0449
45072;11,2538;46,6364;0,0452
45073;11,2829;46,637;0,0456
45074;11,3121;46,6375;0,0461
45075;11,3413;46,638;0,0466
45076;11,3705;46,6385;0,0471
45077;11,3996;46,639;0,0477
45078;11,4288;46,6395;0,0484
45079;11,458;46,64;0,049
45080;11,4872;46,6405;0,0497
45081;11,5164;46,6409;0,0503
45082;11,5456;46,6414;0,051
45083;11,5747;46,6419;0,0517
45084;11,6039;46,6423;0,0524
45085;11,6331;46,6428;0,0531
45086;11,6623;46,6432;0,0539
45087;11,6915;46,6436;0,0546
45088;11,7207;46,6441;0,0553
45089;11,7499;46,6445;0,056
45090;11,779;46,6449;0,0566
45091;11,8083;46,6453;0,0573
45092;11,8375;46,6457;0,0579
45093;11,8666;46,6461;0,0586
45094;11,8958;46,6464;0,0593
45095;11,925;46,6468;0,06
45096;11,9542;46,6472;0,0608
45097;11,9834;46,6476;0,0617
45098;12,0126;46,6479;0,0626
45099;12,0418;46,6483;0,0635
45100;12,071;46,6486;0,0644
45101;12,1002;46,6489;0,0654
45102;12,1293;46,6493;0,0663
45103;12,1586;46,6496;0,0673
45104;12,1877;46,6499;0,0683
45105;12,2169;46,6502;0,0693
45106;12,2461;46,6505;0,0703
45107;12,2753;46,6508;0,0713
45108;12,3045;46,6511;0,0728
45109;12,3337;46,6514;0,075
45110;12,3629;46,6516;0,0761
45111;12,3921;46,6519;0,0773
45112;12,4213;46,6522;0,0784
45113;12,4505;46,6524;0,0796
45114;12,4797;46,6526;0,0813
45115;12,5089;46,6529;0,0841
45116;12,5381;46,6531;0,0868
45118;12,5965;46,6536;0,0921
45119;12,6256;46,6538;0,0937
45120;12,6548;46,654;0,0952
45121;12,684;46,6542;0,0968
45587;10,1174;46,5904;0,1243
45588;10,1465;46,5912;0,1243
45589;10,1757;46,592;0,1241
45590;10,2048;46,5928;0,124
45591;10,2339;46,5936;0,1238
45600;10,4963;46,6002;0,1122
45601;10,5255;46,6009;0,1081
45602;10,5547;46,6016;0,1029
45603;10,5838;46,6023;0,0969
45604;10,613;46,603;0,0904
45605;10,6421;46,6037;0,0833
45606;10,6712;46,6044;0,0767
45607;10,7004;46,605;0,0708
45608;10,7296;46,6057;0,0655
45609;10,7587;46,6064;0,0608
45610;10,7879;46,607;0,0575
45611;10,817;46,6076;0,0547
45612;10,8462;46,6083;0,0525
45613;10,8754;46,6089;0,0506
45614;10,9046;46,6095;0,0492
45615;10,9337;46,6101;0,048
45616;10,9628;46,6107;0,0471
45617;10,992;46,6113;0,0463
45618;11,0212;46,6119;0,0457
45619;11,0504;46,6125;0,0453
45620;11,0795;46,613;0,045
45621;11,1087;46,6136;0,0449
45622;11,1379;46,6142;0,0449
45623;11,167;46,6147;0,045
45624;11,1962;46,6153;0,0451
45625;11,2254;46,6158;0,0454
45626;11,2545;46,6164;0,0458
45627;11,2837;46,6169;0,0462
45628;11,3129;46,6174;0,0467
45629;11,342;46,6179;0,0473
45630;11,3712;46,6184;0,0478
45631;11,4003;46,6189;0,0485
45632;11,4295;46,6194;0,0491
45633;11,4587;46,6199;0,0498
45634;11,4879;46,6204;0,0505
45635;11,5171;46,6208;0,0512
45636;11,5462;46,6213;0,0519
45637;11,5754;46,6218;0,0526
45638;11,6045;46,6222;0,0533
45639;11,6338;46,6227;0,054
45640;11,6629;46,6231;0,0548
45641;11,6921;46,6235;0,0555
45642;11,7213;46,624;0,0563
45643;11,7505;46,6244;0,0569
45644;11,7797;46,6248;0,0576
45645;11,8088;46,6252;0,0582
45646;11,838;46,6256;0,0589
45647;11,8672;46,626;0,0596
45648;11,8964;46,6264;0,0604
45649;11,9256;46,6267;0,0613
45650;11,9547;46,6271;0,0622
45651;11,9839;46,6275;0,0632
45652;12,0131;46,6278;0,0641
45653;12,0423;46,6282;0,0651
45654;12,0714;46,6285;0,0661
45655;12,1006;46,6288;0,0671
45656;12,1298;46,6292;0,0681
45657;12,159;46,6295;0,0691
45658;12,1882;46,6298;0,0701
45659;12,2173;46,6301;0,0712
45660;12,2466;46,6304;0,0726
45661;12,2757;46,6307;0,0748
45662;12,3049;46,631;0,076
45663;12,3341;46,6313;0,0772
45664;12,3633;46,6315;0,0784
45665;12,3925;46,6318;0,0796
45666;12,4216;46,6321;0,0815
45667;12,4508;46,6323;0,0843
45668;12,4801;46,6325;0,0871
45669;12,5092;46,6328;0,09
45670;12,5384;46,633;0,0925
45671;12,5676;46,6332;0,0941
45672;12,5968;46,6335;0,0957
45673;12,6259;46,6337;0,0974
45674;12,6551;46,6339;0,0991
45675;12,6843;46,6341;0,101
45676;12,7135;46,6343;0,1031
45677;12,7427;46,6344;0,1051
45678;12,7719;46,6346;0,1072
45679;12,8011;46,6348;0,1092
46140;10,0895;46,5696;0,1244
46141;10,1186;46,5704;0,1243
46142;10,1477;46,5712;0,1242
46143;10,1769;46,5719;0,1241
46144;10,206;46,5727;0,1239
46145;10,2352;46,5735;0,1236
46146;10,2642;46,5743;0,1232
46154;10,4974;46,5802;0,109
46155;10,5266;46,5809;0,1043
46156;10,5557;46,5816;0,0987
46157;10,5848;46,5822;0,0928
46158;10,6139;46,5829;0,0862
46159;10,6431;46,5836;0,0795
46160;10,6722;46,5843;0,0738
46161;10,7014;46,5849;0,0685
46162;10,7305;46,5856;0,0636
46163;10,7597;46,5863;0,0595
46164;10,7888;46,5869;0,0566
46165;10,818;46,5875;0,0541
46166;10,8471;46,5882;0,052
46167;10,8763;46,5888;0,0504
46168;10,9054;46,5894;0,0491
46169;10,9346;46,59;0,048
46170;10,9637;46,5906;0,0471
46171;10,9929;46,5912;0,0464
46172;11,0221;46,5918;0,0459
46173;11,0512;46,5924;0,0456
46174;11,0804;46,593;0,0454
46175;11,1096;46,5935;0,0453
46176;11,1387;46,5941;0,0453
46177;11,1679;46,5946;0,0454
46178;11,197;46,5952;0,0457
46179;11,2261;46,5957;0,046
46180;11,2553;46,5963;0,0464
46181;11,2845;46,5968;0,0468
46182;11,3136;46,5973;0,0474
46183;11,3428;46,5978;0,0479
46184;11,3719;46,5983;0,0486
46185;11,4011;46,5988;0,0492
46186;11,4302;46,5993;0,0499
46187;11,4594;46,5998;0,0506
46188;11,4886;46,6003;0,0513
46189;11,5178;46,6008;0,052
46190;11,5469;46,6012;0,0527
46191;11,5761;46,6017;0,0534
46192;11,6053;46,6021;0,0542
46193;11,6344;46,6026;0,0549
46194;11,6636;46,603;0,0557
46195;11,6928;46,6034;0,0565
46196;11,7219;46,6039;0,0572
46197;11,7511;46,6043;0,0578
46198;11,7803;46,6047;0,0585
46199;11,8094;46,6051;0,0592
46200;11,8386;46,6055;0,0599
46201;11,8678;46,6059;0,0609
46202;11,8969;46,6063;0,0618
46203;11,9261;46,6066;0,0628
46204;11,9552;46,607;0,0637
46205;11,9844;46,6074;0,0647
46206;12,0136;46,6077;0,0657
46207;12,0428;46,6081;0,0667
46208;12,072;46,6084;0,0678
46209;12,1011;46,6087;0,0688
46210;12,1303;46,6091;0,0699
46211;12,1595;46,6094;0,071
46212;12,1886;46,6097;0,0723
46213;12,2178;46,61;0,0746
46214;12,247;46,6103;0,0758
46215;12,2762;46,6106;0,077
46216;12,3054;46,6109;0,0783
46217;12,3345;46,6112;0,0795
46218;12,3637;46,6114;0,0814
46219;12,3929;46,6117;0,0843
46220;12,422;46,612;0,0872
46221;12,4512;46,6122;0,0901
46222;12,4804;46,6124;0,0926
46223;12,5095;46,6127;0,0943
46224;12,5387;46,6129;0,096
46225;12,5679;46,6131;0,0978
46226;12,5971;46,6134;0,0996
46227;12,6262;46,6136;0,1017
46228;12,6554;46,6138;0,1039
46229;12,6846;46,614;0,1062
46230;12,7138;46,6142;0,1086
46231;12,743;46,6143;0,1114
46232;12,7722;46,6145;0,1149
46233;12,8013;46,6147;0,1183
46234;12,8305;46,6148;0,1211
46694;10,0906;46,5495;0,1243
46695;10,1197;46,5503;0,1242
46696;10,1489;46,5511;0,1241
46697;10,178;46,5519;0,1239
46698;10,2071;46,5526;0,1236
46699;10,2362;46,5534;0,1233
46700;10,2654;46,5542;0,1228
46701;10,2944;46,5549;0,1221
46708;10,4984;46,5601;0,1051
46709;10,5275;46,5608;0,0997
46710;10,5567;46,5615;0,0942
46711;10,5858;46,5622;0,0881
46712;10,6149;46,5629;0,0817
46713;10,6441;46,5635;0,076
46714;10,6732;46,5642;0,0708
46715;10,7023;46,5649;0,066
46716;10,7315;46,5655;0,0617
46717;10,7606;46,5662;0,0583
46718;10,7898;46,5668;0,0557
46719;10,8189;46,5675;0,0534
46720;10,848;46,5681;0,0515
46721;10,8772;46,5687;0,0501
46722;10,9063;46,5693;0,0489
46723;10,9354;46,5699;0,048
46724;10,9646;46,5705;0,0472
46725;10,9938;46,5711;0,0466
46726;11,0229;46,5717;0,0461
46727;11,052;46,5723;0,0459
46728;11,0812;46,5729;0,0457
46729;11,1103;46,5734;0,0457
46730;11,1395;46,574;0,0457
46731;11,1686;46,5745;0,0459
46732;11,1978;46,5751;0,0462
46733;11,2269;46,5756;0,0465
46734;11,2561;46,5762;0,047
46735;11,2852;46,5767;0,0475
46736;11,3144;46,5772;0,048
46737;11,3435;46,5777;0,0486
46738;11,3727;46,5782;0,0493
46739;11,4018;46,5787;0,0499
46740;11,431;46,5792;0,0506
46741;11,4601;46,5797;0,0513
46742;11,4893;46,5802;0,0521
46743;11,5185;46,5807;0,0528
46744;11,5476;46,5811;0,0535
46745;11,5767;46,5816;0,0543
46746;11,6059;46,582;0,0551
46747;11,635;46,5825;0,0558
46748;11,6642;46,5829;0,0566
46749;11,6933;46,5833;0,0574
46750;11,7225;46,5838;0,0581
46751;11,7517;46,5842;0,0588
46752;11,7808;46,5846;0,0595
46753;11,81;46,585;0,0603
46754;11,8392;46,5854;0,0613
46755;11,8683;46,5858;0,0623
46756;11,8975;46,5862;0,0632
46757;11,9266;46,5865;0,0643
46758;11,9557;46,5869;0,0653
46759;11,9849;46,5873;0,0663
46760;12,0141;46,5876;0,0674
46761;12,0433;46,588;0,0685
46762;12,0724;46,5883;0,0695
46763;12,1016;46,5886;0,0707
46764;12,1307;46,589;0,0718
46765;12,1599;46,5893;0,0742
46766;12,1891;46,5896;0,0755
46767;12,2182;46,5899;0,0768
46768;12,2474;46,5902;0,078
46769;12,2765;46,5905;0,0793
46770;12,3057;46,5908;0,0813
46771;12,3349;46,5911;0,0842
46772;12,3641;46,5913;0,0871
46773;12,3932;46,5916;0,0901
46774;12,4223;46,5919;0,0926
46775;12,4516;46,5921;0,0943
46776;12,4807;46,5924;0,0961
46777;12,5099;46,5926;0,0979
46778;12,5391;46,5928;0,0998
46779;12,5682;46,593;0,102
46780;12,5974;46,5933;0,1044
46781;12,6265;46,5935;0,1068
46782;12,6557;46,5937;0,1094
46783;12,6849;46,5939;0,1129
46784;12,714;46,5941;0,1168
46785;12,7432;46,5942;0,1205
46786;12,7724;46,5944;0,1234
46787;12,8015;46,5946;0,1263
46788;12,8307;46,5947;0,1291
46789;12,8599;46,5949;0,1317
46790;12,8891;46,595;0,1342
46791;12,9182;46,5952;0,1365
46792;12,9474;46,5953;0,1385
46793;12,9766;46,5954;0,1403
46794;13,0057;46,5956;0,142
46795;13,035;46,5957;0,1434
46796;13,0641;46,5958;0,1445
46797;13,0932;46,5959;0,1453
47223;9,3643;46,5071;0,0597
47247;10,0627;46,5286;0,1243
47248;10,0918;46,5294;0,1242
47249;10,1209;46,5302;0,1241
47250;10,15;46,531;0,1239
47251;10,1791;46,5318;0,1237
47252;10,2082;46,5326;0,1233
47253;10,2373;46,5333;0,1228
47254;10,2665;46,5341;0,1221
47255;10,2956;46,5349;0,1212
47256;10,3247;46,5356;0,1199
47257;10,3538;46,5364;0,1183
47258;10,3829;46,5371;0,1161
47259;10,412;46,5378;0,1133
47261;10,4703;46,5393;0,1055
47262;10,4994;46,54;0,1003
47263;10,5286;46,5407;0,095
47264;10,5577;46,5414;0,0892
47265;10,5868;46,5421;0,0831
47266;10,6159;46,5428;0,0774
47267;10,645;46,5434;0,0725
47268;10,6742;46,5441;0,0678
47269;10,7033;46,5448;0,0635
47270;10,7324;46,5454;0,0598
47271;10,7616;46,5461;0,0571
47272;10,7907;46,5467;0,0548
47273;10,8198;46,5474;0,0528
47274;10,849;46,548;0,0511
47275;10,8781;46,5486;0,0498
47276;10,9072;46,5492;0,0488
47277;10,9364;46,5498;0,0479
47278;10,9655;46,5504;0,0472
47279;10,9946;46,551;0,0467
47280;11,0238;46,5516;0,0464
47281;11,0529;46,5522;0,0461
47282;11,082;46,5528;0,046
47283;11,1112;46,5533;0,0461
47284;11,1403;46,5539;0,0462
47285;11,1694;46,5545;0,0464
47286;11,1986;46,555;0,0467
47287;11,2277;46,5555;0,0471
47288;11,2568;46,5561;0,0476
47289;11,286;46,5566;0,0481
47290;11,3151;46,5571;0,0487
47291;11,3442;46,5576;0,0493
47292;11,3734;46,5581;0,05
47293;11,4025;46,5586;0,0507
47294;11,4317;46,5591;0,0514
47295;11,4608;46,5596;0,0521
47296;11,49;46,5601;0,0529
47297;11,5192;46,5606;0,0536
47298;11,5483;46,561;0,0544
47299;11,5774;46,5615;0,0552
47300;11,6065;46,5619;0,056
47301;11,6357;46,5624;0,0568
47302;11,6649;46,5628;0,0576
47303;11,694;46,5632;0,0583
47304;11,7231;46,5637;0,059
47305;11,7523;46,5641;0,0598
47306;11,7815;46,5645;0,0607
47307;11,8106;46,5649;0,0617
47308;11,8398;46,5653;0,0627
47309;11,8688;46,5657;0,0637
47310;11,8981;46,5661;0,0648
47311;11,9272;46,5664;0,0658
47312;11,9563;46,5668;0,0669
47313;11,9855;46,5672;0,068
47314;12,0146;46,5675;0,0691
47315;12,0438;46,5679;0,0703
47316;12,0729;46,5682;0,0714
47317;12,1021;46,5685;0,0736
47318;12,1312;46,5689;0,0751
47319;12,1604;46,5692;0,0764
47320;12,1895;46,5695;0,0777
47321;12,2187;46,5698;0,079
47322;12,2479;46,5701;0,0809
47323;12,277;46,5704;0,0839
47324;12,3061;46,5707;0,0869
47325;12,3353;46,571;0,09
47326;12,3645;46,5712;0,0925
47327;12,3936;46,5715;0,0942
47328;12,4228;46,5718;0,096
47329;12,4519;46,572;0,0979
47330;12,4811;46,5722;0,0998
47331;12,5102;46,5725;0,1021
47332;12,5394;46,5727;0,1046
47333;12,5686;46,5729;0,1071
47334;12,5977;46,5732;0,1097
47335;12,6269;46,5734;0,1136
47336;12,656;46,5736;0,1178
47337;12,6852;46,5738;0,1216
47338;12,7143;46,574;0,1248
47339;12,7435;46,5741;0,1281
47340;12,7727;46,5743;0,1313
47341;12,8018;46,5745;0,1345
47342;12,831;46,5746;0,1375
47343;12,8601;46,5748;0,1405
47344;12,8893;46,5749;0,1434
47345;12,9184;46,5751;0,1461
47346;12,9476;46,5752;0,1486
47347;12,9767;46,5753;0,1506
47348;13,0059;46,5755;0,1526
47349;13,0351;46,5756;0,1542
47350;13,0642;46,5757;0,1555
47351;13,0934;46,5758;0,1565
47352;13,1226;46,5759;0,1572
47353;13,1517;46,576;0,1575
47354;13,1809;46,576;0,1577
47743;8,3776;46,4499;0,0825
47744;8,4067;46,4511;0,0769
47745;8,4357;46,4523;0,0715
47774;9,2784;46,4841;0,0509
47775;9,3075;46,4851;0,0531
47776;9,3366;46,4861;0,0555
47777;9,3657;46,4871;0,0582
47779;9,4239;46,489;0,0658
47780;9,453;46,49;0,0706
47801;10,0639;46,5085;0,1242
47802;10,093;46,5093;0,1241
47803;10,122;46,5101;0,1239
47804;10,1511;46,5109;0,1237
47805;10,1803;46,5117;0,1233
47806;10,2093;46,5125;0,1228
47807;10,2384;46,5132;0,1221
47808;10,2676;46,514;0,1212
47809;10,2967;46,5148;0,1199
47810;10,3258;46,5155;0,1183
47811;10,3549;46,5163;0,1162
47812;10,384;46,517;0,1134
47813;10,4131;46,5177;0,1099
47814;10,4422;46,5185;0,1056
47815;10,4714;46,5192;0,1006
47816;10,5004;46,5199;0,0954
47817;10,5296;46,5206;0,0898
47818;10,5587;46,5213;0,084
47819;10,5878;46,522;0,0784
47820;10,6169;46,5227;0,0736
47821;10,646;46,5234;0,0691
47822;10,6751;46,524;0,0649
47823;10,7042;46,5247;0,0612
47824;10,7334;46,5253;0,0583
47825;10,7625;46,526;0,0559
47826;10,7916;46,5266;0,0539
47827;10,8207;46,5273;0,0521
47828;10,8498;46,5279;0,0507
47829;10,879;46,5285;0,0496
47830;10,9081;46,5291;0,0486
47831;10,9372;46,5297;0,0479
47832;10,9664;46,5303;0,0473
47833;10,9955;46,5309;0,0469
47834;11,0246;46,5315;0,0466
47835;11,0537;46,5321;0,0464
47836;11,0828;46,5327;0,0464
47837;11,1119;46,5333;0,0465
47838;11,1411;46,5338;0,0467
47839;11,1702;46,5344;0,0469
47840;11,1993;46,5349;0,0473
47841;11,2285;46,5354;0,0477
47842;11,2576;46,536;0,0482
47843;11,2867;46,5365;0,0488
47844;11,3159;46,537;0,0494
47845;11,3449;46,5375;0,0501
47846;11,3741;46,538;0,0507
47847;11,4032;46,5385;0,0515
47848;11,4324;46,539;0,0522
47849;11,4615;46,5395;0,0529
47850;11,4906;46,54;0,0537
47851;11,5198;46,5405;0,0545
47852;11,5489;46,5409;0,0552
47853;11,578;46,5414;0,056
47854;11,6072;46,5418;0,0569
47855;11,6364;46,5423;0,0577
47856;11,6654;46,5427;0,0585
47857;11,6946;46,5431;0,0593
47858;11,7237;46,5436;0,06
47859;11,7529;46,544;0,061
47860;11,782;46,5444;0,062
47861;11,8111;46,5448;0,0631
47862;11,8403;46,5452;0,0641
47863;11,8694;46,5456;0,0652
47864;11,8986;46,546;0,0663
47865;11,9277;46,5463;0,0675
47866;11,9568;46,5467;0,0686
47867;11,986;46,5471;0,0698
47868;12,0151;46,5474;0,071
47869;12,0443;46,5478;0,0729
47870;12,0734;46,5481;0,0746
47871;12,1025;46,5484;0,0759
47872;12,1317;46,5488;0,0773
47873;12,1608;46,5491;0,0786
47874;12,19;46,5494;0,0804
47875;12,2191;46,5497;0,0835
47876;12,2483;46,55;0,0865
47877;12,2774;46,5503;0,0896
47878;12,3065;46,5506;0,0923
47879;12,3357;46,5509;0,0941
47880;12,3648;46,5511;0,0959
47881;12,394;46,5514;0,0978
47882;12,4231;46,5517;0,0997
47883;12,4523;46,5519;0,1021
47884;12,4814;46,5522;0,1046
47885;12,5105;46,5524;0,1071
47886;12,5397;46,5526;0,1098
47887;12,5689;46,5528;0,1139
47888;12,598;46,5531;0,1182
47889;12,6271;46,5533;0,1221
47890;12,6563;46,5535;0,1256
47891;12,6854;46,5537;0,1291
47892;12,7146;46,5539;0,1326
47893;12,7437;46,554;0,1362
47894;12,7729;46,5542;0,1397
47895;12,8021;46,5544;0,1434
47896;12,8312;46,5545;0,147
47897;12,8603;46,5547;0,1504
47898;12,8895;46,5548;0,1538
47899;12,9186;46,555;0,1568
47900;12,9478;46,5551;0,1596
47901;12,9769;46,5552;0,1621
47902;13,0061;46,5554;0,1642
47903;13,0352;46,5555;0,166
47904;13,0644;46,5556;0,1674
47905;13,0935;46,5557;0,1685
47906;13,1227;46,5558;0,1692
47907;13,1518;46,5559;0,1696
47908;13,181;46,5559;0,1698
47909;13,2101;46,556;0,1697
47911;13,2684;46,5561;0,1688
47912;13,2976;46,5562;0,1681
47914;13,3559;46,5563;0,1658
47915;13,385;46,5563;0,1643
47916;13,4142;46,5563;0,1624
47918;13,4725;46,5564;0,1577
47919;13,5016;46,5564;0,1549
48296;8,3504;46,4287;0,0951
48297;8,3794;46,4299;0,0865
48298;8,4084;46,4311;0,0794
48299;8,4374;46,4323;0,0737
48328;9,2799;46,464;0,05
48329;9,3089;46,465;0,052
48330;9,338;46,466;0,0543
48331;9,3671;46,467;0,0568
48332;9,3962;46,468;0,0596
48333;9,4252;46,4689;0,0635
48334;9,4543;46,4699;0,0679
48355;10,0651;46,4884;0,1241
48356;10,0942;46,4892;0,1239
48357;10,1232;46,49;0,1236
48358;10,1523;46,4908;0,1233
48359;10,1814;46,4916;0,1228
48360;10,2105;46,4924;0,1221
48361;10,2396;46,4932;0,1212
48362;10,2687;46,4939;0,1199
48363;10,2978;46,4947;0,1183
48364;10,3269;46,4954;0,1162
48365;10,356;46,4962;0,1134
48366;10,3851;46,4969;0,11
48367;10,4142;46,4977;0,1057
48368;10,4433;46,4984;0,1008
48369;10,4724;46,4991;0,0956
48370;10,5015;46,4998;0,0902
48371;10,5306;46,5005;0,0845
48372;10,5597;46,5012;0,079
48373;10,5888;46,5019;0,0743
48374;10,6179;46,5026;0,0699
48375;10,647;46,5033;0,0659
48376;10,6761;46,5039;0,0623
48377;10,7052;46,5046;0,0592
48378;10,7343;46,5053;0,0569
48379;10,7634;46,5059;0,0548
48380;10,7925;46,5065;0,053
48381;10,8217;46,5072;0,0515
48382;10,8507;46,5078;0,0503
48383;10,8799;46,5084;0,0493
48384;10,909;46,509;0,0485
48385;10,9381;46,5097;0,0479
48386;10,9672;46,5103;0,0474
48387;10,9963;46,5108;0,047
48388;11,0254;46,5114;0,0468
48389;11,0546;46,512;0,0468
48390;11,0837;46,5126;0,0468
48391;11,1128;46,5132;0,0469
48392;11,1419;46,5137;0,0472
48393;11,171;46,5143;0,0475
48394;11,2001;46,5148;0,0479
48395;11,2293;46,5154;0,0484
48396;11,2584;46,5159;0,0489
48397;11,2875;46,5164;0,0495
48398;11,3166;46,5169;0,0501
48399;11,3457;46,5174;0,0508
48400;11,3749;46,518;0,0515
48401;11,4039;46,5185;0,0522
48402;11,4331;46,5189;0,053
48403;11,4622;46,5194;0,0537
48404;11,4913;46,5199;0,0545
48405;11,5205;46,5204;0,0553
48406;11,5496;46,5208;0,0561
48407;11,5787;46,5213;0,0569
48408;11,6078;46,5217;0,0578
48409;11,637;46,5222;0,0586
48410;11,6661;46,5226;0,0595
48411;11,6952;46,5231;0,0603
48412;11,7243;46,5235;0,0613
48413;11,7535;46,5239;0,0624
